127.0.0.1 - - [21/Nov/2018:23:23:57 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:24:53 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1664
127.0.0.1 - - [21/Nov/2018:23:24:53 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 200 1816
127.0.0.1 - - [21/Nov/2018:23:24:53 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1664
127.0.0.1 - - [21/Nov/2018:23:24:53 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:24:54 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1664
127.0.0.1 - - [21/Nov/2018:23:24:54 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:25:08 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1664
127.0.0.1 - - [21/Nov/2018:23:25:08 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 200 1809
127.0.0.1 - - [21/Nov/2018:23:25:49 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:25:49 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 200 1827
127.0.0.1 - - [21/Nov/2018:23:25:49 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:26:32 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:26:33 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:26:33 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:26:39 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:26:40 -0800] "GET /Databaase/main.html HTTP/1.1" 200 595
127.0.0.1 - - [21/Nov/2018:23:26:40 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:26:40 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:27:46 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1691
127.0.0.1 - - [21/Nov/2018:23:27:46 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:27:46 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:28:49 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:28:51 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1682
127.0.0.1 - - [21/Nov/2018:23:28:51 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:28:51 -0800] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [21/Nov/2018:23:29:12 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1682
127.0.0.1 - - [21/Nov/2018:23:29:12 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 200 1827
127.0.0.1 - - [21/Nov/2018:23:29:12 -0800] "GET /Databaase/hanna.ttf HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:29:32 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1681
127.0.0.1 - - [21/Nov/2018:23:30:50 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1682
127.0.0.1 - - [21/Nov/2018:23:30:50 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:32:05 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1683
127.0.0.1 - - [21/Nov/2018:23:32:06 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
127.0.0.1 - - [21/Nov/2018:23:32:07 -0800] "GET /Databaase/Sign_up.html HTTP/1.1" 200 1683
127.0.0.1 - - [21/Nov/2018:23:32:07 -0800] "GET /Databaase/mystyle.css HTTP/1.1" 304 -
